Episode,Loss
227,1472.7567138671875
228,389.2850036621094
229,2125.98291015625
230,575.3934936523438
231,367.5086975097656
232,4509.8427734375
233,272.1202087402344
234,1132.520263671875
235,1903.8740234375
236,249.32443237304688
237,8204.080078125
238,390.30340576171875
239,317.644287109375
240,779.5742797851562
241,323.72650146484375
242,577.049560546875
243,227.821533203125
244,1363.095458984375
245,1656.192626953125
246,727.6079711914062
247,193.38461303710938
248,283.7308349609375
249,55792.078125
250,1471.580078125
251,447.35809326171875
252,2702.818359375
253,1301.0771484375
254,603.4500732421875
255,666.4471435546875
256,334.5958251953125
257,306.2956848144531
258,2259.36865234375
259,342.712890625
260,2689.861328125
261,1361.742431640625
262,1463.88720703125
263,8908.9013671875
264,362.7140808105469
265,7490.8134765625
266,5530.642578125
267,224.99716186523438
268,870.1663818359375
269,11745.8095703125
270,2851.5830078125
271,228.0112762451172
272,272.59088134765625
273,630.9595947265625
274,2689.922607421875
275,14257.5126953125
276,450.2559814453125
277,646.546630859375
278,574.8631591796875
279,545.3219604492188
280,549.054443359375
281,561.4137573242188
282,809.958984375
283,2120.111328125
284,1432.412109375
285,235.4410858154297
286,1140.740478515625
287,5562.30078125
288,1335.8248291015625
289,837.5927734375
290,1741.49658203125
291,2502.544921875
292,13244.4306640625
293,2753.470947265625
294,1183.2313232421875
295,5235.5673828125
296,4928.83984375
297,5687.623046875
298,8309.0986328125
299,40468.62890625
